u,v,osmid,highway,maxspeed,name,oneway,length,geometry,lanes
130187585,2242683909,"[119947041, 1115290620]",primary,20 mph,Barking Road,FALSE,93.59755331,"LINESTRING (0.0121128 51.5175648, 0.0124193 51.5176982, 0.0126851 51.517813, 0.0128695 51.5178966, 0.0130551 51.5179807, 0.0131155 51.5180055, 0.0131764 51.5180306, 0.0132176 51.5180503)",5
36657571,36657572,604048898,residential,,Brasted Close,FALSE,48.38455861,"LINESTRING (0.1254853 51.4513978, 0.125966 51.4517134)",
31255046,21668873,4849039,residential,,Bedford Road,FALSE,245.5300053,"LINESTRING (-0.3522338 51.582295, -0.3521743 51.5823689, -0.3519876 51.5826463, -0.3507663 51.5843058)",
26373939,26373950,8391932,residential,20 mph,Norland Place,FALSE,98.21491308,"LINESTRING (-0.2084425 51.5068889, -0.2085091 51.5068669, -0.2088113 51.5067805, -0.2096985 51.5065773, -0.20976 51.5065628)",
1684847175,6652315291,"[156209330, 707960380]",trunk,40 mph,Brighton Road,TRUE,57.7519565,"LINESTRING (-0.1436446 51.3117697, -0.1439129 51.3113952, -0.1440386 51.3113196)",2
249567850,243081801,"[1081833035, 22663509]",residential,20 mph,"['Brent Road', 'Somerset Road']",FALSE,49.71545935,"LINESTRING (-0.310303 51.4850046, -0.3103436 51.4850441, -0.3103286 51.4851081, -0.3099033 51.4853141)",
269668665,101316823,648903364,tertiary,20 mph,Southwark Park Road,FALSE,148.0618774,"LINESTRING (-0.0601042 51.4961615, -0.0601277 51.4962556, -0.060151 51.4963489, -0.0601825 51.4964754, -0.0603118 51.496994, -0.0604111 51.4973925, -0.0604322 51.4974773)",2
2138066771,20861009,3990343,residential,30 mph,Kingsmead Avenue,FALSE,86.74825317,"LINESTRING (-0.2593762 51.5736003, -0.2593168 51.5737089, -0.2588207 51.5742986)",
11010593357,408793566,34869983,unclassified,,Dylan Road,FALSE,19.29424133,"LINESTRING (0.1511293 51.4916126, 0.1511243 51.4916591, 0.1509243 51.4916836)",
22528282,21507703,6019249,primary,30 mph,Central Road,FALSE,68.27065465,"LINESTRING (-0.2381623 51.3767963, -0.2382849 51.3768314, -0.2383646 51.3768686, -0.2385972 51.3770243, -0.2388763 51.3772102)",2
129991380,130191937,1064072976,primary,20 mph,Plaistow Road,FALSE,76.00716203,"LINESTRING (0.0113785 51.5341757, 0.0118043 51.5340321, 0.0119221 51.533994, 0.0123549 51.5338624)",3
61273286,61273284,8609863,residential,,Lincoln Road,FALSE,83.46642915,"LINESTRING (-0.3731267 51.5853124, -0.3742464 51.5850306)",
903866367,903866376,76705272,residential,20 mph,Rosalind Close,FALSE,196.6576176,"LINESTRING (-0.2213989 51.617307, -0.2213723 51.6173617, -0.2213621 51.6173827, -0.221328 51.6174937, -0.2209352 51.617457, -0.2208499 51.6174733, -0.2207196 51.6175423, -0.2203896 51.6177394, -0.2200081 51.6179221, -0.2199812 51.6180343, -0.219991 51.6181168, -0.2201271 51.6181833, -0.2203429 51.6181988, -0.2205276 51.6182893)",1
11853108603,287876302,26281267,residential,,Gladstone Road,FALSE,72.67917631,"LINESTRING (-0.2649263 51.4978641, -0.2648118 51.4974326, -0.2647716 51.4973825, -0.2647099 51.4973624, -0.2645221 51.4973624)",
26592998,26592979,859951138,secondary,20 mph,Pont Street,FALSE,89.2770289,"LINESTRING (-0.1629129 51.4967882, -0.1628396 51.4967818, -0.162789 51.4967794, -0.1617867 51.4969002, -0.1616441 51.4969126)",2
11610361,1670708180,2599185,unclassified,20 mph,Church Row,FALSE,106.6493743,"LINESTRING (-0.1813626 51.5555059, -0.1815194 51.5554827, -0.1816163 51.5554376, -0.1816965 51.5554031, -0.1820326 51.5553427, -0.1823824 51.5553091, -0.1828401 51.5552873)",
240251504,2816929949,22337901,residential,20 mph,Campion Close,FALSE,45.03248306,"LINESTRING (0.0580551 51.5090303, 0.0580901 51.5094347)",
25743965,3214393715,315328562,trunk,50 mph,Eastern Avenue West,TRUE,16.17174087,"LINESTRING (0.1413901 51.5810899, 0.1416236 51.58108)",3
27309385,25916809,38302488,primary,30 mph,Main Road,FALSE,60.4835132,"LINESTRING (0.0904597 51.4284198, 0.0900146 51.4284834, 0.0898133 51.4285213, 0.0896212 51.4285668)",2
3007020189,3007020164,48870344,residential,20 mph,Alexandra Road,FALSE,7.386842341,"LINESTRING (-0.1765562 51.5416443, -0.1765985 51.5415833)",
8138263489,26374103,111571967,primary,20 mph,Hyde Park Place Bayswater Road,FALSE,76.16762987,"LINESTRING (-0.1677008 51.5124602, -0.1686065 51.512371, -0.168788 51.5123534)",4
25315733,25315796,4239586,residential,20 mph,Landridge Road,FALSE,31.71771952,"LINESTRING (-0.2080242 51.4720571, -0.2076988 51.4718564)",
653751470,653654350,13857494,residential,20 mph,Rainhill Way,FALSE,7.71607688,"LINESTRING (-0.0195824 51.5276246, -0.0196907 51.527608)",
1277530572,1277530574,112394271,residential,,Old Church Close,FALSE,58.73634645,"LINESTRING (0.1073415 51.3784937, 0.1072101 51.3782094, 0.1071515 51.3781645, 0.1071459 51.3781224, 0.1071991 51.3780539, 0.1071835 51.3779987)",
253938316,253938317,10370905,unclassified,20 mph,Western Gateway,TRUE,14.14051954,"LINESTRING (0.0170176 51.5081763, 0.0172216 51.5081692)",2
104278508,104278404,11660314,residential,20 mph,Cooper's Road,FALSE,71.5379496,"LINESTRING (-0.0734923 51.4867259, -0.073426 51.4867966, -0.0731511 51.4870875, -0.0729607 51.4872775)",2
21094228,2688580855,"[132778275, 232187894]",trunk,"['50 mph', '40 mph']",Robin Hood Way,TRUE,328.1119384,"LINESTRING (-0.2569038 51.432637, -0.2568401 51.4323234, -0.25675 51.4317085, -0.256645 51.4308679, -0.2565541 51.4301994, -0.2564555 51.4297)",3
267221928,267221933,289503133,tertiary,40 mph,Five Elms Road,FALSE,579.4434535,"LINESTRING (0.0233748 51.371217, 0.0242588 51.3706264, 0.0245468 51.3704782, 0.0264045 51.3695226, 0.0269995 51.3692226, 0.0275442 51.3688321, 0.0278293 51.3686277, 0.0278973 51.3685824, 0.0288421 51.3679525, 0.029158 51.3676022, 0.0291729 51.3675827, 0.029181 51.3675635, 0.0291816 51.3675313)",2
7679768446,30479414,822484068,residential,,Dutch Gardens,FALSE,11.36715944,"LINESTRING (-0.2820387 51.42116, -0.2818802 51.4211339)",
6130016989,6130016987,654153198,residential,10 mph,Neal Street,FALSE,93.91328521,"LINESTRING (0.0093263 51.4954502, 0.0092633 51.495413, 0.0084585 51.4949375, 0.0083999 51.4949104, 0.0083205 51.4948879)",2
251662460,251662462,23255534,residential,20 mph,Sycamore Close,FALSE,77.35962251,"LINESTRING (-0.089029 51.3608218, -0.088663 51.3607293, -0.0885747 51.3607037, -0.0884514 51.3606642, -0.088391 51.3606402, -0.0882968 51.3605906, -0.0881525 51.3604926, -0.0881061 51.3604555)",
26474977,4607906007,"[4345584, 146910534, 648610058, 42330622]","['residential', 'unclassified']",30 mph,Culvers Avenue,FALSE,76.57924983,"LINESTRING (-0.1636761 51.3791209, -0.1641448 51.3790661, -0.1642777 51.3790517, -0.1643596 51.3790417, -0.164444 51.3790208, -0.1645326 51.3789856, -0.1646573 51.3789237, -0.1646979 51.3789024)",
33043861,33043858,4982008,residential,20 mph,Kilravock Street,FALSE,276.4468759,"LINESTRING (-0.2075053 51.529213, -0.2077685 51.5291885, -0.2078356 51.5291893, -0.2080329 51.5292077, -0.2085544 51.5292626, -0.2091382 51.5293239, -0.2097829 51.5293917, -0.2106169 51.5294794, -0.211448 51.5295668)",
25703584,25703583,939556715,residential,20 mph,Riverway,FALSE,61.21362093,"LINESTRING (-0.1069865 51.6151387, -0.1069515 51.6151648, -0.1063318 51.6155094)",
11079515,11079513,22932408,secondary,20 mph,Nightingale Lane,FALSE,89.78371897,"LINESTRING (-0.1623468 51.4488009, -0.1624261 51.4487716, -0.1624294 51.4487702, -0.1631853 51.4484505, -0.1632552 51.4484223, -0.1632963 51.4484055, -0.1634248 51.4483532)",
442664459,442664460,4955962,trunk_link,,,TRUE,329.132376,"LINESTRING (0.1165878 51.4501215, 0.1172863 51.4499555, 0.1179689 51.4497956, 0.1186232 51.4496618, 0.1196505 51.4494804, 0.1198299 51.4494713, 0.1203136 51.4495137, 0.1208937 51.4495827, 0.1209954 51.4496077, 0.1211045 51.4496701)",1
25811509,25811387,4430788,secondary,20 mph,Cottenham Park Road,FALSE,114.888526,"LINESTRING (-0.2297513 51.4168656, -0.2297875 51.4167714, -0.2298519 51.4166994, -0.2299392 51.4166179, -0.2300516 51.4165427, -0.2301697 51.4164669, -0.230303 51.4163953, -0.2304474 51.4163448, -0.2305876 51.4163169, -0.2307773 51.416298, -0.230972 51.4162794)",2
1684410076,1684410080,156155830,unclassified,20 mph,Market Place,TRUE,54.73917193,"LINESTRING (-0.1408368 51.5158167, -0.1407112 51.5157897, -0.1406972 51.5157923, -0.1400802 51.5159062)",
2592358640,2592358371,253285243,primary,20 mph,Rock Street,TRUE,88.5550823,"LINESTRING (-0.1039401 51.5642363, -0.1046051 51.5639184, -0.1048753 51.5638027, -0.104969 51.5637622)",2
9877449,9877453,3366186,residential,30 mph,Avondale Road,FALSE,30.54281733,"LINESTRING (-0.178606 51.59931, -0.1783606 51.5990815)",
2668799692,3052464671,530820110,unclassified,20 mph,Stockwell Green,FALSE,14.67332244,"LINESTRING (-0.120263 51.4681968, -0.1204282 51.4681142)",
21411498,21411506,4043379,residential,20 mph,Longfield Street,FALSE,280.866107,"LINESTRING (-0.2029371 51.4475117, -0.2028952 51.4474987, -0.2028641 51.447489, -0.2025737 51.4473988, -0.2024024 51.447347, -0.2023607 51.4473467, -0.2021898 51.4473875, -0.2015217 51.4475034, -0.199307 51.447894, -0.1992208 51.4479085, -0.1992012 51.4479118, -0.1991626 51.4479183, -0.1990771 51.4479283)",
18173750,18173749,4372308,residential,,Mount Park Avenue,FALSE,136.3813999,"LINESTRING (-0.3397337 51.5668515, -0.3399348 51.5668399, -0.3406829 51.5667431, -0.3413012 51.566669, -0.3416783 51.5666775)",
243464003,243464097,1060927291,residential,20 mph,Devonshire Road,FALSE,60.41124783,"LINESTRING (-0.2553285 51.4907788, -0.2550403 51.490266)",
7941184873,6493646742,851400504,residential,,,FALSE,61.79633332,"LINESTRING (-0.3525833 51.5966807, -0.3517731 51.5969164)",
3607350087,3607350086,"[355129118, 355129119]",residential,20 mph,Queensland Road,FALSE,224.344485,"LINESTRING (-0.106803 51.5532397, -0.1084016 51.5534532, -0.109916 51.5534366, -0.1100111 51.5534355)",
27790786,27791114,4566671,residential,20 mph,Fleeming Road,TRUE,415.9645653,"LINESTRING (-0.0238221 51.5924379, -0.0238529 51.5925041, -0.0239404 51.5928982, -0.0241163 51.5936902, -0.0242752 51.5944059, -0.0244357 51.5951288, -0.0245869 51.5958098, -0.0246606 51.5961416)",
12500823179,629256,"[1096168843, 4730879]",unclassified,20 mph,Creekside,TRUE,17.82678751,"LINESTRING (-0.0226628 51.4763287, -0.0225445 51.4763248, -0.0224166 51.476291)",
621441807,5246323993,4324124,residential,20 mph,Hermiston Avenue,FALSE,95.94514265,"LINESTRING (-0.119365 51.5845558, -0.1193623 51.5845192, -0.1195247 51.5842696, -0.1200242 51.5838071)",
1840518216,26153901,"[4314579, 952995052, 952995053]",residential,20 mph,Granton Road,FALSE,134.7848112,"LINESTRING (-0.1412755 51.414851, -0.1412958 51.4148327, -0.1413187 51.4148127, -0.1416218 51.4145484, -0.1418408 51.414357, -0.1419835 51.4142323, -0.1421886 51.414053, -0.142215 51.4140299, -0.1423445 51.4139185, -0.1424064 51.4138652)","['1', '2']"
25895919,27336256,4783385,residential,,Fairholme Avenue,FALSE,646.1652747,"LINESTRING (0.2054794 51.5808787, 0.2048988 51.5806674, 0.2024101 51.5797569, 0.2011227 51.5793386, 0.1994865 51.578866, 0.1982829 51.5785611, 0.1982045 51.5784952, 0.1982142 51.5778106)",
130195839,130195944,13868552,residential,20 mph,Pollards Hill East,FALSE,274.8193357,"LINESTRING (-0.1209044 51.4046769, -0.1208923 51.4046212, -0.120896 51.4046037, -0.1209665 51.4045256, -0.1210418 51.4044576, -0.1211534 51.4043679, -0.1212689 51.40427, -0.1213407 51.4041998, -0.1213778 51.4041577, -0.1214034 51.4041269, -0.1214286 51.4040936, -0.1214487 51.404064, -0.1214725 51.4040244, -0.1215003 51.403974, -0.1215223 51.4039269, -0.121546 51.403872, -0.121567 51.4038201, -0.1215819 51.4037704, -0.1215968 51.4037178, -0.1216068 51.403674, -0.1216149 51.4036289, -0.1216194 51.4035849, -0.1216178 51.4035415, -0.1216106 51.4034862, -0.1215828 51.4033257, -0.1215558 51.403165, -0.1215512 51.4030941, -0.1215524 51.403014, -0.1215636 51.4029438, -0.1215754 51.4028864, -0.1215935 51.4028309, -0.1216226 51.4027695, -0.1216525 51.4027125, -0.1216966 51.4026484, -0.1217384 51.402591, -0.1218021 51.4025133, -0.1218331 51.4024656, -0.1218473 51.4024279, -0.1218435 51.4024013, -0.1218182 51.4023607)",
35959301,12375896412,27023497,residential,,Southview Close,FALSE,6.936552473,"LINESTRING (0.1371056 51.4476133, 0.1370221 51.4475789)",
1692393975,1692393981,157005636,residential,20 mph,Marquis Road,FALSE,135.9113407,"LINESTRING (-0.1108659 51.5705525, -0.110817 51.5705888, -0.11078 51.5706162, -0.110253 51.5710074, -0.1101042 51.5711212, -0.1098243 51.571333, -0.1096117 51.5714939)",
30552981,1341408287,165257021,primary,20 mph,Sheen Road,FALSE,77.38658798,"LINESTRING (-0.2849704 51.4624388, -0.2859017 51.4620545)",2
390066597,390066598,34039568,residential,20 mph,Clifton Road,FALSE,23.78675259,"LINESTRING (0.0095007 51.5181121, 0.0098443 51.5181189)",
21539596,21539591,4088307,residential,30 mph,Mount Pleasant,FALSE,73.93401798,"LINESTRING (-0.1566393 51.6504724, -0.1557632 51.6500895)",
1952799464,124250886,184765192,trunk_link,30 mph,London Road,TRUE,83.52636067,"LINESTRING (-0.1958264 51.4009128, -0.1959354 51.4008347, -0.1960646 51.4007411, -0.1962335 51.4005786, -0.1962841 51.4005435, -0.1963476 51.4005179, -0.1964141 51.4005134, -0.1964372 51.4005155, -0.1965043 51.4005167, -0.1965415 51.4005226, -0.1965992 51.4005385, -0.1966844 51.4005908)",2
23031267,23031178,24545631,tertiary,20 mph,Church Hill Road,FALSE,30.40710116,"LINESTRING (-0.2199062 51.3687045, -0.2202836 51.3688433)",2
267856941,168150290,24640983,residential,20 mph,Langley Road,FALSE,34.33535739,"LINESTRING (-0.2028329 51.4128878, -0.203117 51.4127842, -0.2031917 51.4127627, -0.2032708 51.4127456)",
110150,8987914040,"[1068540384, 4253691, 1065201844, 1065201843]",primary,20 mph,City Road,FALSE,144.5205592,"LINESTRING (-0.0873025 51.5232369, -0.0873457 51.5234788, -0.0873679 51.5236026, -0.0873833 51.5236886, -0.0873954 51.52376, -0.0874225 51.5238752, -0.0874483 51.5240133, -0.0874785 51.5242085, -0.0875087 51.5243877, -0.0875325 51.5245286)",2
21315508,32569131,4428045,primary,20 mph,The Broadway,TRUE,85.30947112,"LINESTRING (-0.2048917 51.4203078, -0.2048568 51.4202637, -0.2047599 51.4201957, -0.2046868 51.4201542, -0.2045689 51.4201025, -0.2045285 51.4200911, -0.2041912 51.4200068, -0.2038553 51.4199355)",2
904958744,25425150,4393257,tertiary,30 mph,Orange Hill Road,FALSE,11.00289771,"LINESTRING (-0.2652388 51.6081538, -0.2652236 51.6080553)",
81657511,34964396,32773622,tertiary,30 mph,Blackbrook Lane,FALSE,27.11649859,"LINESTRING (0.0562197 51.3988935, 0.0562218 51.3989926, 0.0562187 51.399062, 0.0561945 51.3991358)",
254761346,2557913982,23526139,residential,20 mph,Saint Lawrence Terrace,FALSE,57.59179018,"LINESTRING (-0.2110998 51.5213417, -0.2108264 51.5208525)",
629165,25258341,4275715,residential,20 mph,Salehurst Road,FALSE,78.28150769,"LINESTRING (-0.0324141 51.4530584, -0.0324117 51.4530152, -0.0323969 51.4526649, -0.0323812 51.4523547)",
5158039511,5158039510,531352471,unclassified,,,FALSE,415.9192538,"LINESTRING (-0.1328351 51.478933, -0.1330135 51.4788422, -0.1367605 51.4769564, -0.1373633 51.476653, -0.1375087 51.476584)",
185739521,8166753537,17940160,residential,20 mph,Ormiston Grove,FALSE,156.9726754,"LINESTRING (-0.236042 51.5095298, -0.236013 51.5090061, -0.2359818 51.508444, -0.2359671 51.5082217, -0.2359451 51.5081699, -0.235901 51.5081291)",
641481678,551365925,50444648,residential,20 mph,Joshua Street,FALSE,29.45244933,"LINESTRING (-0.0095762 51.5162105, -0.0094582 51.5160154, -0.0094487 51.5159593)",
177679900,177684666,155241327,residential,20 mph,Standfield Road,FALSE,69.61739053,"LINESTRING (0.1544705 51.5431338, 0.1540594 51.5437053)",
172952425,25838929,589557494,primary,30 mph,Blackfen Road,FALSE,22.7118279,"LINESTRING (0.1069441 51.4500769, 0.1066238 51.4501202)",
6427099615,178957086,685768455,residential,,Sudbury Road,TRUE,29.96397166,"LINESTRING (0.1013167 51.548097, 0.1012221 51.5481389, 0.1010831 51.5483162)",
26491494,1633018362,150382494,residential,,,FALSE,5.370136764,"LINESTRING (-0.1716777 51.3838752, -0.1716212 51.3839082)",
25313900,305466930,7550907,primary,20 mph,Lauriston Road,FALSE,48.33565985,"LINESTRING (-0.0446287 51.5373745, -0.0446169 51.5373141, -0.0445789 51.5371667, -0.0445331 51.5370808, -0.0444717 51.5369801, -0.0444465 51.5369589)",2
130236733,130236712,13871478,residential,20 mph,Arundel Close,FALSE,61.47045742,"LINESTRING (0.0085209 51.5520251, 0.0080815 51.5524602, 0.0080628 51.5524748, 0.0080419 51.5524905)",
1564583665,1564583671,532407361,residential,20 mph,Victoria Road,FALSE,78.71682167,"LINESTRING (-0.2030369 51.536082, -0.2027293 51.536201, -0.2023072 51.5363644, -0.2020706 51.536456)",
26027620,26046059,4352624,residential,20 mph,Glenure Road,FALSE,98.27291209,"LINESTRING (0.0645748 51.4534527, 0.0649436 51.4535068, 0.0658844 51.4536452, 0.0659554 51.453655)",
1851482816,3704278,1214920516,residential,20 mph,Humber Road,FALSE,100.8258856,"LINESTRING (0.0183909 51.4835479, 0.0186037 51.483565, 0.0193135 51.483622, 0.01949 51.4836327, 0.0196027 51.4836367, 0.0196934 51.4836352, 0.0197415 51.483632, 0.0197721 51.4836298, 0.0198368 51.4836227)",2
13808448,13808098,25908337,primary,30 mph,Beckenham Road,FALSE,116.6051956,"LINESTRING (-0.0350089 51.4078671, -0.0360645 51.4079959, -0.0364359 51.4080829, -0.0366239 51.4081396)",2
25475832,56271644,"[407215256, 139634177, 139634180]",secondary,20 mph,Whitton Road,FALSE,152.9319881,"LINESTRING (-0.3626774 51.4621016, -0.3626785 51.4620379, -0.362687 51.461753, -0.3626841 51.461506, -0.3626846 51.4612544, -0.3626846 51.4611381, -0.3626412 51.4607272)",2
6295595228,6295595234,672298537,residential,,,FALSE,58.49597437,"LINESTRING (-0.4070373 51.5076895, -0.4063756 51.5073622)",
12202379,282721997,25917437,residential,,Grosvenor Road,FALSE,343.2626934,"LINESTRING (0.0295873 51.5805277, 0.0291361 51.5801504, 0.0282885 51.5794858, 0.0279049 51.5791851, 0.027832 51.5791489, 0.0278026 51.5791342, 0.0276474 51.5790571, 0.0273406 51.5789398, 0.0273126 51.5789291, 0.0271066 51.5788704, 0.0269479 51.5788312, 0.0267977 51.5788146, 0.0264114 51.5788166, 0.0263042 51.5788256, 0.0260252 51.578849, 0.0258451 51.5788444)",
24912028,251740757,4210422,residential,,Holmesdale,FALSE,49.29016698,"LINESTRING (-0.043046 51.6817105, -0.0430253 51.6818148, -0.042888 51.6821421)",
21421987,21421986,4016929,residential,20 mph,Menelik Road,FALSE,79.53960259,"LINESTRING (-0.2067659 51.5547087, -0.2056711 51.5549285)",
247854087,247854128,164055647,tertiary,20 mph,Green Lane,FALSE,9.361284263,"LINESTRING (-0.3874123 51.4297575, -0.3875472 51.4297612)",2
248967505,248967727,23071698,residential,20 mph,Central Avenue,TRUE,22.15032528,"LINESTRING (-0.4149094 51.5140984, -0.4149718 51.5140528, -0.4150413 51.5140305, -0.4150835 51.514025, -0.4151594 51.5140279, -0.4151848 51.5140326)",
9528638802,657835,998449734,residential,20 mph,Hammond Street,FALSE,40.64460558,"LINESTRING (-0.138566 51.5491204, -0.138507 51.5494374, -0.1384984 51.5494835)",
26159272,26159273,4317329,tertiary,20 mph,Woodside,FALSE,8.170549677,"LINESTRING (-0.2040895 51.4255492, -0.2041915 51.4255124)",2
245794871,245794930,22869621,residential,,Moray Way,FALSE,89.1771329,"LINESTRING (0.1806732 51.5987217, 0.1795745 51.5983005)",
81605119,81605211,35958066,residential,,Glen View Road,FALSE,69.18766951,"LINESTRING (0.0359425 51.403465, 0.0369381 51.4034275)",
106285027,106285024,11849717,residential,20 mph,Northlands Street,FALSE,121.5625702,"LINESTRING (-0.0984192 51.4684327, -0.0983406 51.4684107, -0.0983125 51.4683979, -0.0982676 51.4683811, -0.0982241 51.4683669, -0.0978699 51.4682091, -0.0976065 51.4680165, -0.0971893 51.4677116, -0.0971583 51.467689)",
25881276,32045082,48715439,tertiary,30 mph,Straight Road,FALSE,148.3209124,"LINESTRING (0.2124099 51.5963109, 0.2124306 51.596237, 0.212531 51.5958789, 0.2125475 51.5958199, 0.2128045 51.5949998)",
767272213,767272214,61480017,residential,,Artillery Close,FALSE,11.83621601,"LINESTRING (0.0837646 51.5763938, 0.0837946 51.576289)",
